text,airline_sentiment
"@USAirways the two women workng PHL bag check term C @ 11:30 ET should be fired for being rude, pushy and treating customers with disrespect",0
@AmericanAir thanks for the update,1
@USAirways  you Cancelled Flightled both my flights and refused to give a voucher despite no flights for 2days. @USAirways #neveragain,0
@united nice. I wonder how you pick who to respond to? Maybe only happy customers are easier. I wonder how many of those you have left.,0
@united I just want to contact someone with a question &amp; not be put on hold for 5 minutes in order to be hung up on or sent to the pet line,0
"@AmericanAir..still here. feet are freezing b/c doors have been open. Flt time was 8:30.  We have fuel but now waiting for ""rampers"" #AA4285",0
"@USAirways not happy w/ app Late Flightly. Last time I flew wouldn't let me check in, This time I checked in went on Late Flightr says I never checked in",0
"@SouthwestAir   A whole family, with a special Olympic athlete here, and you can't even call them? 617-653-3040",0
@SouthwestAir   Yes. Dale at Baggage office was wonderful. But not everyone is on the same page down there... We had a 6 hour wait!,0
@SouthwestAir why can't i reschedule my flight online?,0
@SouthwestAir Thanks for taking care of me Today!  Michele rocked the customer service! Gate 25 HOU,1
@AmericanAir I still am not on a flight. Ive been here allll day and now we're not boarding because we're waiting for catering?,0
"@JetBlue Very excited, for the first time this Sunday, March 1 I get to fly #JetBlue flight 123 #Mint from JFK. Looking forward :-)",1
".@JetBlue ooookay @ABC that's silly of you. guess we're ""watching"" the oscars purely on Twitter reactions tonight. #oscars",0
@united Been trying since 1230 to file a report.,0
@SouthwestAir hasn't evennotified us that theflight isdelayed via email/text/phone call.If we wererunning Late Flight I would be pissed #unreliable,0
@united My wife and I will be sharing this dreadful experience. Don't pretend UA cares about young girl traveling alone # United Airlines,0
@VirginAmerica Your website is down and I'm trying to check in!,0
@AmericanAir @SouljaCoy what is AA going to do to fix their utterly embarrassing customer service? You won't even answer the dang phone!,0
@united Missed KTM flight due to ur Cancelled Flightlation. Mike supervisor disgusting.  Now day Late Flight. No apology or upgrade offer to LHR from ORD???,0
@USAirways why the hell u left *alliance and joined 1world is beyond me not a smart move time to start looking at other carriers,0
"@united as a 1k, I'm always hoping for improvement.",0
@JetBlue thanks for getting me to Orlando early #happiness,1
@united - SERIOUSLY it's 2015?!?!  NO WiFi on a 5hr flight from CLE-SFO #1589.  You're the ONLY airline w/out WiFi...and pls no 'unwind' BS.,0
@JetBlue 290 to Boston,0
@AmericanAir from a service rep but that hasn't happened yet. I'm honestly fed up and sick of this. No notice when my flight got Cancelled Flighted,0
@AmericanAir even with calls you haven't been able to help us anyway. #nevergettinghome,0
@AmericanAir Can you help with my Cancelled Flightled flight -- I'd like to book another flight...I've been on hold for 95 minutes and counting....,0
"@united although, I am stranded in Chicago O'Hare for another 8 hours. Any chance your cracker-jack service team could provide a meal?",0
@AmericanAir hey! I have a name issue on my reservation can you help?,0
@USAirways @USAirwaysCenter My lost bag lands in Hartford at 639p tonight. Will it be delivered to Danbury CT tonight?,0
@AmericanAir @maxfitgirl29 next time fly Southwest...,0
"@united No, thanks. I'm sick of your company's lousy excuse for customer service. I'm never flying United again.",0
@AmericanAir has been almost a month and still no response to my online complaint/questions. Out $300 because of it.,0
"@united flight 86 LAX-IAD, back rows NOT CLEANED prior to boarding. How gross is that to find used tissues in your seat?  Please.",0
@USAirways Well I did miss it. But gate agents had rebooked boarding pass waiting when I landed. Time for lunch &amp; a beverage. Easy cheesy,1
@USAirways Absolutely!! The staff was amazing!!,1
"@SouthwestAir Flight Cancelled Flightled, reFlight Booking Problems online has not worked, on my second round of hold (3 hrs now). Any other options?",0
@AmericanAir @dfwairport you 2 together are the best part of flying!,1
@united Holiday of a lifetime to New York ruined because you lost my luggage and have failed to find it since Sunday! #wontflyagainwithyou,0
"@united This ALWAYS happens with you guys, and it makes traveling incredibly stressful and uncomfortable. Is that good business to you?",0
@SouthwestAir please refund my ticket. What a terrible experience. #southwestfail,0
"@USAirways Congrats, you've just lost a customer for good. When I made a United weather change, free/5 min. You guys 2 hrs on hold &amp; $25.",0
@USAirways  I've never been treated this badly,0
@AmericanAir - where are my bags? Baggage claim C25 or C26 (flt# 959)?? I can see the plane from here? Why does it take 25 min???,0
@SouthwestAir I was on hold for two hours and finally hung up. I was able to do what I needed to without customer service eventually.,0
"@JetBlue if you can get us on a flight to Vieques all will be good. Right now, not looking promising.",0
Well lets see.  You could pay for my Negroni with bitcoin. @JetBlue,0
"@united oh, I'll be sharing alright. Especially about sleeping in this shitty airport and getting 1hr of sleep all night because UA.",0
@united I will be stunned if my bags are in Hartford with me.  The ORD ground crew only had an hour to move my bags 200 yards,0
@JetBlue Every crew member I dealt with in Orlando was incredibly rude. I'm actually pretty disgusted with JetBlue right now.,0
@SouthwestAir 25 year customer but I am 6 3 and those lost 2 or 3 inches really hurt  every time the person in front shifts he raps my knees,0
@SouthwestAir There's nothing I love more than being on hold for over an hour http://t.co/LIQWoblFbT,0
@united our flight attendant @superben was super helpful in finding a bag we left on a flight today. Excellent customer service. Name fits.,1
@united pedophile airline. Split myself and my 10 yr old daughter rows apart on flight 1254 to boston,0
@united how does it get Cancelled Flightled 10 hours before take off?,0
@JetBlue the best airline in the world,1
"@usairways I just want to get home before Wednesday... Joke is over, 50hrs of Cancelled Flightlations and delays is enough!",0
@SouthwestAir Horrible experience ever with airline..Have to reconsider any future flights. Customer service ... http://t.co/EczHcmM5vi,0
@SouthwestAir Just got companion pass and trying to add companion flgt but get purchase.error.INVALID_LOYALTY_MEMBER_ACCOUNT_STATUS. Help!,0
@USAirways want to bump up my seet to first class for two Cancelled Flightlations in 24hrs?? what a joke,0
"@USAirways was switched to an American Airlines flight, not by choice, and now I am charged $50 for bags? Thought y'all merged?",0
@united thanks for nothing. Really?!? 60 minute wait times when I've had to call back 4x. That's 240minute wait times.,0
"@AmericanAir not only did you rebook me on the wrong day, your phone system says it can't handle the volume and hangs up on me!!!",0
@AmericanAir Flight  AA1691 LAX to LAS closes too early and gate agents give us hassles #PatheticCX,0
@SouthwestAir do we have a time estimate for our luggage? we'll be sure to fill out your survey!!,0
"@USAirways Another twist in the plot. Took off from Miami, then had to return due to a unsecured cargo door. most stressful vacation ever.",0
"@SouthwestAir I have sent the DM, should I continue to wait on hold with a rep, or will you be servicing me here?",0
"@united thanks for the reply. To clarify, the airfare is similar to your likely intended peer group. The $3 beer charge, however, is not",0
@united mechanical issues causes delay and connecting plane at ORD only needed to wait 10 min for them. Refused and left early instead. Wtf,0
@USAirways now the freezing bus is just doing circles?,0
"@AmericanAir Where are your tickets offices in Boston? Impossible to book by phone or use vouchers on website, what a headache. PLEASE HELP!",0
@AmericanAir this is a big company should be happy to do something for a customer when now it's costing more for delays oh and did I mention,0
"@AmericanAir I slept in the miami airport due to mechanical issues and was given 10,000 bonus miles to try and make it right. #slapintheface",0
@jetblue any idea where the plane for flight 672 is coming from? I thought flight 305 from JFK but that wouldn't explain delay.,0
@JetBlue that is great. But once it gets to Buffalo will it be able to leave and get to JFK? Or there's issues still at Buffalo airport?,1
"@USAirways more lies, they said in their email we were delayed due to weather when the sky was clear in the city we were departing.",0
"@AmericanAir spent $8 for the choppiest feed of ""Whiplash"" ever. #americanairlinesfail #iwantmymoneyback",0
"@united thanks, I'm booked. Just spent an extra 7 hrs in the TEN w/ no explanation. Now flying middle seat to CHAR instead of Memphis.",0
@USAirways thanks for a subpar travel experience and it's not even over yet #stepitup,0
@united thank you for taking care of my mom and reFlight Booking Problems her flight in phl.,1
@united load balancing system apparently down #systemwide - major impact on all #united airlines flights. Was this a #cyberattack?,0
@VirginAmerica Do you guys know your check-in links from emails are broken? http://t.co/2npXB6oBMr,0
